refnis,postal_code_main,n_postal_codes,municipality,province,region,year,property_type,median_price_eur,n_transactions,n_quarters
21007,1190,1,FOREST,Brussels-Capital,Brussels,2022,apartments,272540,481,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2023,apartments,270456,531,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2024,apartments,280073,550,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2025,apartments,276280,600,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2010,houses_all,329450,80,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2011,houses_all,319840,78,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2012,houses_all,360379,76,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2013,houses_all,320000,54,1
21007,1190,1,FOREST,Brussels-Capital,Brussels,2014,houses_all,354297,96,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2015,houses_all,330921,66,2
21007,1190,1,FOREST,Brussels-Capital,Brussels,2016,houses_all,417356,90,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2017,houses_all,392817,86,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2018,houses_all,402500,78,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2019,houses_all,467529,85,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2020,houses_all,475172,69,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2021,houses_all,456066,83,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2022,houses_all,547605,81,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2023,houses_all,506026,67,2
21007,1190,1,FOREST,Brussels-Capital,Brussels,2024,houses_all,601500,74,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2025,houses_all,656165,86,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2010,houses_closed,329367,79,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2011,houses_closed,307178,76,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2012,houses_closed,350469,74,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2013,houses_closed,320000,50,1
21007,1190,1,FOREST,Brussels-Capital,Brussels,2014,houses_closed,353271,94,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2015,houses_closed,330921,66,2
21007,1190,1,FOREST,Brussels-Capital,Brussels,2016,houses_closed,417356,90,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2017,houses_closed,388786,85,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2018,houses_closed,397031,75,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2019,houses_closed,462530,83,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2020,houses_closed,420000,68,2
21007,1190,1,FOREST,Brussels-Capital,Brussels,2021,houses_closed,456455,82,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2022,houses_closed,547605,81,4
21007,1190,1,FOREST,Brussels-Capital,Brussels,2023,houses_closed,506026,66,2
21007,1190,1,FOREST,Brussels-Capital,Brussels,2024,houses_closed,601500,74,3
21007,1190,1,FOREST,Brussels-Capital,Brussels,2025,houses_closed,659930,83,3
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2010,apartments,138549,226,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2011,apartments,138702,235,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2012,apartments,154340,212,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2013,apartments,148606,188,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2014,apartments,141430,211,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2015,apartments,151782,188,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2016,apartments,151566,190,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2017,apartments,161427,254,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2018,apartments,163902,204,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2019,apartments,177887,212,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2020,apartments,181841,273,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2021,apartments,197348,264,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2022,apartments,205809,244,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2023,apartments,214801,216,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2024,apartments,211231,216,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2025,apartments,224525,221,4
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2010,houses_all,263500,52,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2015,houses_all,269865,58,2
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2016,houses_all,292500,63,2
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2018,houses_all,315000,46,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2020,houses_all,398000,53,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2021,houses_all,365000,51,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2023,houses_all,358100,44,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2025,houses_all,375857,58,2
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2010,houses_closed,263500,52,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2015,houses_closed,269865,58,2
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2016,houses_closed,292500,63,2
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2018,houses_closed,315000,46,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2020,houses_closed,398000,53,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2021,houses_closed,365000,51,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2023,houses_closed,358100,44,1
21008,1083,1,GANSHOREN,Brussels-Capital,Brussels,2025,houses_closed,369000,56,1
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2010,apartments,205601,728,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2011,apartments,211617,707,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2012,apartments,224175,712,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2013,apartments,242105,726,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2014,apartments,226497,755,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2015,apartments,239775,845,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2016,apartments,259989,701,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2017,apartments,266598,778,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2018,apartments,278758,774,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2019,apartments,283074,871,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2020,apartments,311123,690,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2021,apartments,328453,891,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2022,apartments,325797,928,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2023,apartments,330911,853,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2024,apartments,338509,958,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2025,apartments,344042,1023,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2010,houses_all,494219,112,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2011,houses_all,495248,133,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2012,houses_all,630592,120,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2013,houses_all,526611,108,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2014,houses_all,488009,108,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2015,houses_all,508462,130,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2016,houses_all,570304,102,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2017,houses_all,651754,114,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2018,houses_all,577032,94,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2019,houses_all,706535,114,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2020,houses_all,695991,111,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2021,houses_all,839713,136,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2022,houses_all,798117,111,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2023,houses_all,836111,90,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2024,houses_all,754329,108,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2025,houses_all,792474,116,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2010,houses_closed,494219,112,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2011,houses_closed,490591,132,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2012,houses_closed,630592,120,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2013,houses_closed,522561,107,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2014,houses_closed,488009,108,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2015,houses_closed,508462,130,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2016,houses_closed,570304,102,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2017,houses_closed,648884,112,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2018,houses_closed,577032,94,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2019,houses_closed,691991,113,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2020,houses_closed,690182,110,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2021,houses_closed,839267,135,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2022,houses_closed,798117,111,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2023,houses_closed,836111,90,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2024,houses_closed,763396,106,4
21009,1050,1,IXELLES,Brussels-Capital,Brussels,2025,houses_closed,792474,116,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2010,apartments,144187,401,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2011,apartments,146979,487,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2012,apartments,147143,446,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2013,apartments,152525,387,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2014,apartments,147331,400,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2015,apartments,146969,384,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2016,apartments,148826,409,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2017,apartments,151730,516,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2018,apartments,162966,454,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2019,apartments,169679,466,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2020,apartments,184059,422,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2021,apartments,195683,460,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2022,apartments,215111,451,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2023,apartments,211661,460,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2024,apartments,216892,473,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2025,apartments,220489,511,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2010,houses_all,257709,98,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2011,houses_all,277658,95,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2012,houses_all,266238,97,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2013,houses_all,289029,103,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2014,houses_all,276196,110,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2015,houses_all,279154,94,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2016,houses_all,273783,115,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2017,houses_all,287202,94,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2018,houses_all,295440,91,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2019,houses_all,330485,102,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2020,houses_all,329932,110,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2021,houses_all,356500,104,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2022,houses_all,381870,100,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2023,houses_all,393630,101,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2024,houses_all,409872,93,3
21010,1090,1,JETTE,Brussels-Capital,Brussels,2025,houses_all,449902,82,3
21010,1090,1,JETTE,Brussels-Capital,Brussels,2010,houses_closed,257649,97,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2011,houses_closed,275737,93,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2012,houses_closed,260373,93,3
21010,1090,1,JETTE,Brussels-Capital,Brussels,2013,houses_closed,280216,97,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2014,houses_closed,273094,106,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2015,houses_closed,279145,93,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2016,houses_closed,272518,114,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2017,houses_closed,287202,94,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2018,houses_closed,295618,89,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2019,houses_closed,330485,102,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2020,houses_closed,327569,108,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2021,houses_closed,354376,101,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2022,houses_closed,377057,97,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2023,houses_closed,391387,99,4
21010,1090,1,JETTE,Brussels-Capital,Brussels,2024,houses_closed,407727,92,3
21010,1090,1,JETTE,Brussels-Capital,Brussels,2025,houses_closed,418665,72,2
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2010,apartments,145512,166,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2011,apartments,143796,221,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2012,apartments,153201,197,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2013,apartments,150503,146,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2014,apartments,155230,161,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2015,apartments,152982,169,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2016,apartments,153731,186,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2017,apartments,160580,201,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2018,apartments,168051,185,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2019,apartments,176106,235,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2020,apartments,180411,207,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2021,apartments,194256,223,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2022,apartments,207229,238,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2023,apartments,215606,170,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2024,apartments,204238,181,4
21011,1081,1,KOEKELBERG,Brussels-Capital,Brussels,2025,apartments,223889,216,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2010,apartments,145134,471,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2011,apartments,150754,590,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2012,apartments,153821,627,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2013,apartments,153413,519,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2014,apartments,149664,542,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2015,apartments,146450,499,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2016,apartments,148591,546,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2017,apartments,155781,613,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2018,apartments,166062,681,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2019,apartments,175221,646,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2020,apartments,183305,674,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2021,apartments,195010,769,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2022,apartments,210074,748,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2023,apartments,209455,685,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2024,apartments,212709,766,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2025,apartments,217535,797,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2010,houses_all,237740,75,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2011,houses_all,236237,76,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2012,houses_all,207500,55,1
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2013,houses_all,267881,70,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2014,houses_all,243049,66,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2015,houses_all,247412,64,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2016,houses_all,243448,71,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2017,houses_all,264030,83,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2018,houses_all,242276,87,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2019,houses_all,269898,77,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2020,houses_all,314565,81,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2021,houses_all,306711,90,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2022,houses_all,363809,85,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2023,houses_all,324143,58,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2024,houses_all,338627,71,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2025,houses_all,359118,62,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2010,houses_closed,237185,73,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2011,houses_closed,236237,76,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2012,houses_closed,207500,54,1
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2013,houses_closed,268017,69,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2014,houses_closed,242875,65,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2015,houses_closed,244595,61,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2016,houses_closed,243448,71,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2017,houses_closed,258106,80,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2018,houses_closed,239106,85,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2019,houses_closed,270106,75,2
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2020,houses_closed,314565,81,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2021,houses_closed,306461,89,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2022,houses_closed,357363,82,4
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2023,houses_closed,335000,55,1
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2024,houses_closed,338627,71,3
21012,1080,1,MOLENBEEK-SAINT-JEAN,Brussels-Capital,Brussels,2025,houses_closed,355000,61,1
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2010,apartments,146501,276,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2011,apartments,167667,303,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2012,apartments,174962,329,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2013,apartments,170208,284,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2014,apartments,170657,364,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2015,apartments,180680,338,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2016,apartments,188814,298,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2017,apartments,200426,310,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2018,apartments,192894,331,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2019,apartments,205591,380,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2020,apartments,254611,284,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2021,apartments,280470,417,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2022,apartments,273961,416,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2023,apartments,285815,302,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2024,apartments,293939,311,4
21013,1060,1,SAINT-GILLES,Brussels-Capital,Brussels,2025,apartments,296244,390,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2010,apartments,131483,121,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2011,apartments,134864,140,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2012,apartments,152461,141,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2013,apartments,124170,94,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2014,apartments,146120,104,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2015,apartments,158571,124,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2016,apartments,138035,114,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2017,apartments,159378,137,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2018,apartments,184070,129,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2019,apartments,169359,170,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2020,apartments,212387,190,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2021,apartments,199275,167,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2022,apartments,216458,165,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2023,apartments,229785,130,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2024,apartments,204012,167,4
21014,1210,1,SAINT-JOSSE-TEN-NOODE,Brussels-Capital,Brussels,2025,apartments,230492,189,4
21015,1030,1,SCHAERBEEK,Brussels-Capital,Brussels,2010,apartments,152481,621,4
21015,1030,1,SCHAERBEEK,Brussels-Capital,Brussels,2011,apartments,159672,709,4
21015,1030,1,SCHAERBEEK,Brussels-Capital,Brussels,2012,apartments,169027,716,4
